pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.39,0.0,33.56663524398389,6660054.133333334,3712855.166666667,1739910.1600000001,0.4389843642965412,0.071816098926211,0.019666891139578525,0.06515701745581316,0.011661906727414016,0.0735557549822518,0.02175815848223536,2136048100.847207,22821113311131.133,281850555.9722508
0.39,0.01,31.215253089480186,6654088.59,3708291.533333333,1739910.1600000001,0.4385703493690565,0.07389557998787812,0.019742979161425707,0.06902196413788782,0.011661906727414016,0.07516879092033805,0.02185412416868043,2156297733.976138,22969955213569.98,282107823.0480975
0.39,0.02,28.954681187913973,6617486.96,3685499.6033333335,1734573.2066666665,0.43833983209740857,0.07501247481493264,0.019742979161425707,0.07041591158936619,0.011661906727414016,0.07621330695490243,0.02185412416868043,2177591096.7528133,23124378990615.21,282373782.38261086
0.39,0.03,26.8141111814254,6543651.8100000005,3648333.73,1725331.1766666665,0.4383546258925203,0.0771820435611312,0.019742979161425707,0.07369639322833388,0.011661906727414016,0.07809265454218729,0.02185412416868043,2199567744.3634405,23284673871345.125,282639741.71712416
0.39,0.04,24.798580838821184,6457243.53,3602846.54,1713227.4333333333,0.4386204526790383,0.07731697786486781,0.019742979161425707,0.07369639322833388,0.011661906727414016,0.07826283984558603,0.02185412416868043,2222271125.3596525,23451147986899.97,282905701.0516375
0.39,0.05,22.929805772854827,6319511.6899999995,3520584.1966666663,1686542.6733333333,0.4391605052388821,0.07819884589922114,0.019742979161425707,0.07369639322833388,0.011661906727414016,0.07937509206631872,0.02185412416868043,2245333499.3405313,23623921514765.34,283171660.38615084
0.39,0.06,21.200883511653323,6142028.85,3421962.4,1658063.6633333333,0.4399376154268184,0.07943883490031725,0.019742979161425707,0.07464768755646554,0.011661906727414016,0.08069050129442391,0.02185412416868043,2269101122.9998674,23803169658840.527,283437619.72066414
0.39,0.07,19.60802466625443,5965734.0600000005,3323795.6966666663,1636578.0566666666,0.4409269769615696,0.08062838003619324,0.019742979161425707,0.07650805564198403,0.011661906727414016,0.08170479685390344,0.02185412416868043,2293599532.069104,23989177253397.977,283703579.05517745
0.39,0.08,18.141707551402067,5785611.713333334,3220552.89,1616567.74,0.44207772260492584,0.08196964129317363,0.01999056949959543,0.07650805564198403,0.011661906727414016,0.08339645677754852,0.022166396405266454,2318667381.0802326,24182129724236.04,283987460.50101864
0.39,0.09,16.787286221921633,5580161.090000001,3112021.76,1588395.77,0.44335230603922576,0.08239098514771148,0.02018736081230517,0.07650805564198403,0.011661906727414016,0.08392787488053649,0.02241459859205148,2344271833.5480976,24382226579070.04,284297323.9834267
0.39,0.1,15.547412521953929,5369534.223333333,2978316.1799999997,1544156.48,0.44472828138685105,0.08349025489984542,0.02018736081230517,0.07710976870208057,0.011661906727414016,0.08515712915326455,0.02241459859205148,2370304930.514846,24589584530792.652,284633437.7410346
0.39,0.11,14.423992365416508,5102209.576666666,2828535.0233333334,1506022.0299999998,0.4461658320135331,0.08515273141113448,0.02018736081230517,0.08128839058372223,0.011661906727414016,0.08616227363597405,0.02241459859205148,2396937309.371812,24804401798851.168,284969551.4986427
0.39,0.12,13.410862112024999,4890643.6,2699838.5733333332,1471525.3566666667,0.44763100784961857,0.08754490745279708,0.02018736081230517,0.08570554010673746,0.011661906727414016,0.08802543416764219,0.02241459859205148,2424733256.619461,25027002711785.676,285305665.2562506
0.39,0.13,12.485332028128832,4685699.956666667,2574612.6933333334,1439987.8033333335,0.4491015328044198,0.09115423985881643,0.020256791662996942,0.09061792401204594,0.011661906727414016,0.0912943500399176,0.02250216795034659,2454443220.3875327,25258062343461.742,285645103.3488587
0.39,0.14,11.632271603755669,4487928.316666666,2465084.336666667,1400398.35,0.4505587414414173,0.09442508273074851,0.020256791662996942,0.0945464927530128,0.011661906727414016,0.09439336489076786,0.02250216795034659,2486134628.802422,25498455763819.766,285992881.4398
0.39,0.15,10.845959094973654,4318686.166666667,2365286.1066666665,1376796.9266666668,0.45199418746541775,0.0949163772794577,0.020256791662996942,0.0945464927530128,0.011661906727414016,0.09501300800237739,0.02250216795034659,2519030194.465372,25748806665089.543,286340659.53074133
0.39,0.16,10.117604359163781,4113008.3566666665,2266918.7666666666,1339872.9300000002,0.4534063942440673,0.09680285553658274,0.020256791662996942,0.0980815986498981,0.011661906727414016,0.09646878946289245,0.02250216795034659,2552798985.6804495,26009411742600.83,286688437.62168264
0.39,0.17,9.451391445277562,3908351.08,2163861.716666667,1290691.4166666665,0.45479777985041103,0.09946866528108829,0.020256791662996942,0.09991104943027632,0.011661906727414016,0.0993530943472211,0.02250216795034659,2588177680.2701216,26280819404853.29,287036215.712624
0.39,0.18,8.841727864494352,3710100.083333333,2061812.4699999997,1249973.92,0.4561563098301313,0.10269193850636718,0.020256791662996942,0.10534306169769898,0.011661906727414016,0.10199934410943526,0.02250216795034659,2625042051.6008444,26563643334127.29,287383993.8035654
0.39,0.19,8.280716654808133,3542590.0566666666,1978934.8599999999,1204512.7133333334,0.4574815379803197,0.10521192818657729,0.020256791662996942,0.10992542281608378,0.011661906727414016,0.10398054822617459,0.02250216795034659,2664012704.793442,26858733367848.414,287731771.8945067
0.39,0.2,7.759497279977871,3406924.1800000006,1911881.9100000001,1170877.6600000001,0.4587727735989872,0.10936079106063248,0.020256791662996942,0.11345360115221885,0.011661906727414016,0.1082915622347494,0.02250216795034659,2704786715.79344,27166891325443.22,288079549.985448
0.39,0.21,7.27041979677846,3247374.256666667,1834565.0633333332,1139402.4633333334,0.4600308204995204,0.1106659200211648,0.020256791662996942,0.1139140042341803,0.011661906727414016,0.10981737215509318,0.02250216795034659,2747326250.3620963,27488946837580.914,288427328.0763893
0.39,0.22,6.816595221471658,3123553.813333333,1769982.59,1113365.7833333332,0.46124848194457435,0.11264916138802253,0.020357391296974434,0.11541784816445157,0.011661906727414016,0.11192585401608147,0.02262904880092466,2791071874.9623327,27825380997221.64,288785979.4189398
0.39,0.23,6.388749076946087,3001487.2233333336,1710603.69,1065787.7633333332,0.4624384731162564,0.11565739679445812,0.020734871869820426,0.11943111668095169,0.011661906727414016,0.11467152889608145,0.023105144530757165,2836850597.2523746,28176816726652.746,289166080.3652757
0.39,0.24,5.986865348773645,2896205.65,1656897.3233333332,1041235.1333333333,0.4635959166943468,0.11933008661265389,0.020734871869820426,0.12378986088952239,0.011661906727414016,0.11816498999027154,0.023105144530757165,2884782565.9444084,28544182375026.85,289553045.82968366
0.39,0.25,5.609879994336374,2755146.4000000004,1580827.5466666666,983114.29,0.4647122081909337,0.12384414389621803,0.020734871869820426,0.13041338295306004,0.011661906727414016,0.12212795877975445,0.023105144530757165,2935042941.1963205,28928561807718.953,289940011.29409164
0.39,0.26,5.258968410709769,2648098.2266666666,1524075.92,934258.6666666667,0.46578706792557706,0.12767858122736594,0.020923232987964988,0.1351447536808452,0.012129969208678376,0.12572807616418571,0.023220434884953685,2988212522.1937313,29331112982047.29,290349366.9728997
0.39,0.27,4.930883060297154,2526818.6833333336,1451918.28,885135.96,0.4668195754978633,0.13499441669055223,0.021225328319728953,0.14707089818936397,0.012598663906493501,0.13183948845180557,0.023479006857321637,3045218775.5324535,29753388248347.434,290791035.4993744
0.39,0.28,4.625193315822378,2423616.7733333334,1397559.2233333334,851895.9766666667,0.4678069537427633,0.13997386880955662,0.02132301683022075,0.15067280063854943,0.012598663906493501,0.13717881942741367,0.023602216066071616,3106194666.831356,30197503316413.996,291269383.680849
0.39,0.29,4.3427289910370215,2295725.46,1326858.6099999999,807351.6100000001,0.4687384886984918,0.14519297750284724,0.02132301683022075,0.15925233940431344,0.012598663906493501,0.14152003038774097,0.023602216066071616,3170673501.9797516,30665429348230.484,291755445.31432366
0.39,0.3,4.080793621535255,2198804.126666667,1270224.1933333334,760330.1233333333,0.4696265734092084,0.14819118548570592,0.02132301683022075,0.15976398842723386,0.012598663906493501,0.14516784107820863,0.023602216066071616,3237778119.6215215,31158787094385.824,292241506.9477983
0.39,0.31,3.8395303162072456,2077146.9866666666,1198775.4433333334,705939.61,0.4704621778941969,0.1533176223564963,0.02132301683022075,0.16733532571206627,0.012598663906493501,0.14965555835522137,0.023602216066071616,3307669132.302577,31678838961332.1,292727568.58127296
0.39,0.32,3.6173745376592703,1983680.3800000001,1144228.25,665396.6866666666,0.47124892082701925,0.15620179652128743,0.021405585435171105,0.16972397011579032,0.012598663906493501,0.15266918751371109,0.02370635535975423,3380610948.808093,32227201976396.45,293227876.21101433
0.39,0.33,3.4117812107132504,1867213.8633333333,1082286.98,637296.1366666667,0.4719871501587561,0.16259251971867905,0.021761757187278966,0.17574801869846732,0.012598663906493501,0.15915570285855132,0.02415557543215965,3457410345.6670156,32805499078185.47,293755433.9377557
0.39,0.34,3.2249329890474643,1745000.6066666667,1010703.6699999999,598720.7366666667,0.47267145612434985,0.1687101588187386,0.021761757187278966,0.18135739836130388,0.012598663906493501,0.1654061225248099,0.02415557543215965,3538348305.4851565,33415896541885.234,294317027.56896365
0.39,0.35000000000000003,3.0554207413532932,1643262.3266666667,952206.1733333333,557075.6233333333,0.47330236505436624,0.1724936177585847,0.021879210464326386,0.1860916734536071,0.012598663906493501,0.1689411848824612,0.02430371286671824,3623706268.2084827,34060579159059.984,294895492.1171717
0.39,0.36,2.902158480360613,1548062.19,891433.7,506401.31000000006,0.47388294398409403,0.180634334902776,0.021879210464326386,0.19886999797736682,0.012598663906493501,0.17587034728006012,0.02430371286671824,3713899049.0403996,34741776017927.703,295483941.091113
0.39,0.37,2.763073397954619,1472719.68,843852.1133333333,480530.67,0.4744185529964891,0.18635492469601328,0.022437302916027316,0.20838035683405629,0.012598663906493501,0.18060087639728092,0.025007604542793906,3809167197.720946,35462526113687.66,296109033.0747502
0.39,0.38,2.634600433887548,1384643.5166666666,794221.13,446294.3866666667,0.4749191211395238,0.1949724450574728,0.022437302916027316,0.2247014370749656,0.012598663906493501,0.1872058752635564,0.025007604542793906,3910064744.8949404,36225787118971.55,296789302.6486715
0.39,0.39,2.5193840303107784,1285708.19,751267.7566666666,409106.2766666667,0.4753776931485139,0.20176448464331728,0.022656876071609718,0.23513069011946378,0.012978668201274636,0.19304770866126691,0.02518526576140342,4016189770.439167,37034891318809.98,297486634.44725955
0.39,0.4,2.414597811215227,1225265.0566666666,714983.1333333333,377293.7266666667,0.47580454324761845,0.20176448464331728,0.022772892437787223,0.23513069011946378,0.012978668201274636,0.19304770866126691,0.025331590898380284,4120975989.5347185,37889647003412.39,298220780.51878786
0.39,0.41000000000000003,2.318523909711126,1163011.6733333333,680875.77,343143.76666666666,0.47620309428208163,0.20176448464331728,0.022854655086930672,0.23513069011946378,0.012978668201274636,0.19304770866126691,0.025434713683808695,4217049891.03882,38775339139619.766,298966216.4297425
0.39,0.42,2.2304981616519504,1110907.53,651380.76,319362.5166666666,0.4765746670281781,0.20176448464331728,0.022854655086930672,0.23513069011946378,0.012978668201274636,0.19304770866126691,0.025434713683808695,4305075639.097996,39676426169392.67,299721404.94803053
0.39,0.43,2.1492219837878674,1056697.4433333334,620330.4766666666,305785.7633333333,0.47692175826727135,0.20176448464331728,0.023139175740813707,0.23513069011946378,0.012978668201274636,0.19304770866126691,0.025793564120379718,4386351816.962078,40585527606410.05,300526392.84087104
0.39,0.44,2.074666502136589,996714.12,590757.64,291148.43333333335,0.4772433000046135,0.20176448464331728,0.02329954110503346,0.23513069011946378,0.01335011458292766,0.19304770866126691,0.02589878548734919,4460907298.613357,41492063949698.73,301382040.6115873
0.39,0.45,2.0050121888152304,949977.7233333333,567427.4166666667,277974.9866666667,0.4775475102299961,0.20176448464331728,0.02329954110503346,0.23513069011946378,0.01335011458292766,0.19304770866126691,0.02589878548734919,4530561611.934715,42394088448522.21,302240003.3463838
0.39,0.46,1.9396607056963349,916635.2633333333,553234.1633333333,263895.07,0.4778358586557573,0.20176448464331728,0.02437695878015177,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.02651623742557768,4595913095.053611,43289479699478.66,303173063.14151096
0.39,0.47000000000000003,1.8795488361711579,853927.7333333333,522758.56666666665,243652.27666666664,0.4781053816771116,0.20176448464331728,0.02437695878015177,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.02651623742557768,4656024964.578789,44158589752134.67,304138183.2929995
0.39,0.48,1.825604950590869,813378.8166666667,498968.08999999997,226907.57,0.47835188387536437,0.20176448464331728,0.024486536626896965,0.23513069011946378,0.01618819598516895,0.19304770866126691,0.026654442007938834,4709968850.159077,44983540433220.914,305125026.06448805
0.39,0.49,1.7762011016009898,774372.1966666667,476498.6966666667,211677.31666666665,0.4785798476614048,0.20176448464331728,0.02493339924070344,0.23513069011946378,0.017291170558676048,0.19304770866126691,0.026929898227453848,4759372699.148956,45779586665942.445,306139605.71946573
0.39,0.5,1.7303068730225792,739497.9633333334,456889.32,200816.68666666665,0.4787940290131034,0.20176448464331728,0.025395607554661956,0.23513069011946378,0.018163127457109622,0.19304770866126691,0.02728506150680737,4805266927.727366,46549514128057.945,307263739.3648449
0.39,0.51,1.6871658149454187,724311.4866666668,447918.7866666667,197399.07333333333,0.47899646836042864,0.20176448464331728,0.025395607554661956,0.23513069011946378,0.018163127457109622,0.19304770866126691,0.02728506150680737,4848407985.804527,47302814201943.0,308439270.5662241
0.39,0.52,1.6464927705254577,690256.9033333333,429874.67333333334,191260.36,0.4791879422551303,0.20176448464331728,0.02582847645819041,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027721031436661395,4889081030.224487,48041019627055.05,309628267.5164756
0.39,0.53,1.6087569875598922,661696.9866666667,413252.31666666665,173836.25,0.47936727672187135,0.20176448464331728,0.02582847645819041,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.027721031436661395,4926816813.190054,48749009204616.33,310875234.6157388
0.39,0.54,1.5737063710280246,640166.6799999999,399406.73333333334,170653.17,0.47953536292366294,0.20176448464331728,0.025931763802005497,0.23513069011946378,0.018584126205688688,0.19304770866126691,0.02785130214957612,4961867429.721921,49427331420869.234,312152325.134202
